定日镜序号,吸收塔x坐标(m),吸收塔y坐标(m),定日镜宽度(m),定日镜高度(m),定日镜x坐标(m),定日镜y坐标(m),定日镜z坐标(m),镜面面积(m2)
1183,0.0,0.0,8.0,8.0,73.099,-315.284,6.0,64.0
1184,0.0,0.0,8.0,8.0,80.53,-243.236,6.0,64.0
1185,0.0,0.0,8.0,8.0,280.087,41.812,6.0,64.0
1186,0.0,0.0,8.0,8.0,157.352,-37.777,6.0,64.0
1187,0.0,0.0,8.0,8.0,202.179,-6.354,6.0,64.0
1188,0.0,0.0,8.0,8.0,93.27,-148.438,6.0,64.0
1189,0.0,0.0,8.0,8.0,106.982,-102.757,6.0,64.0
1190,0.0,0.0,8.0,8.0,317.709,61.712,6.0,64.0
1191,0.0,0.0,8.0,8.0,86.354,-197.73,6.0,64.0
1192,0.0,0.0,8.0,8.0,77.304,-328.149,6.0,64.0
1193,0.0,0.0,8.0,8.0,215.765,0.0,6.0,64.0
1194,0.0,0.0,8.0,8.0,134.016,-63.591,6.0,64.0
1195,0.0,0.0,8.0,8.0,268.01,30.197,6.0,64.0
1196,0.0,0.0,8.0,8.0,242.266,15.091,6.0,64.0
1197,0.0,0.0,8.0,8.0,229.134,7.274,6.0,64.0
1198,0.0,0.0,8.0,8.0,82.708,-270.844,6.0,64.0
1199,0.0,0.0,8.0,8.0,255.33,21.345,6.0,64.0
1200,0.0,0.0,8.0,8.0,88.57,-211.45,6.0,64.0
1201,0.0,0.0,8.0,8.0,94.397,-163.5,6.0,64.0
1202,0.0,0.0,8.0,8.0,172.252,-32.592,6.0,64.0
1203,0.0,0.0,8.0,8.0,122.08,-84.266,6.0,64.0
1204,0.0,0.0,8.0,8.0,85.088,-284.213,6.0,64.0
1205,0.0,0.0,8.0,8.0,105.096,-123.051,6.0,64.0
1206,0.0,0.0,8.0,8.0,187.179,-24.643,6.0,64.0
1207,0.0,0.0,8.0,8.0,89.078,-254.571,6.0,64.0
1208,0.0,0.0,8.0,8.0,87.752,-297.489,6.0,64.0
1209,0.0,0.0,8.0,8.0,332.245,57.194,6.0,64.0
1210,0.0,0.0,8.0,8.0,92.018,-224.617,6.0,64.0
1211,0.0,0.0,8.0,8.0,88.131,-311.416,6.0,64.0
1212,0.0,0.0,8.0,8.0,307.273,42.234,6.0,64.0
1213,0.0,0.0,8.0,8.0,294.67,34.442,6.0,64.0
1214,0.0,0.0,8.0,8.0,104.102,-141.053,6.0,64.0
1215,0.0,0.0,8.0,8.0,320.302,46.409,6.0,64.0
1216,0.0,0.0,8.0,8.0,93.923,-238.385,6.0,64.0
1217,0.0,0.0,8.0,8.0,282.072,25.146,6.0,64.0
1218,0.0,0.0,8.0,8.0,98.248,-192.098,6.0,64.0
1219,0.0,0.0,8.0,8.0,215.363,-13.154,6.0,64.0
1220,0.0,0.0,8.0,8.0,149.505,-61.927,6.0,64.0
1221,0.0,0.0,8.0,8.0,93.189,-323.997,6.0,64.0
1222,0.0,0.0,8.0,8.0,169.335,-45.373,6.0,64.0
1223,0.0,0.0,8.0,8.0,269.281,15.123,6.0,64.0
1224,0.0,0.0,8.0,8.0,229.134,-7.274,6.0,64.0
1225,0.0,0.0,8.0,8.0,242.735,0.0,6.0,64.0
1226,0.0,0.0,8.0,8.0,256.121,7.122,6.0,64.0
1227,0.0,0.0,8.0,8.0,102.969,-174.11,6.0,64.0
1228,0.0,0.0,8.0,8.0,98.608,-265.469,6.0,64.0
1229,0.0,0.0,8.0,8.0,101.802,-205.406,6.0,64.0
1230,0.0,0.0,8.0,8.0,123.051,-105.096,6.0,64.0
1231,0.0,0.0,8.0,8.0,114.352,-132.879,6.0,64.0
1232,0.0,0.0,8.0,8.0,101.469,-278.784,6.0,64.0
1233,0.0,0.0,8.0,8.0,137.977,-84.552,6.0,64.0
1234,0.0,0.0,8.0,8.0,334.636,40.95,6.0,64.0
1235,0.0,0.0,8.0,8.0,199.789,-31.643,6.0,64.0
1236,0.0,0.0,8.0,8.0,103.212,-249.176,6.0,64.0
1237,0.0,0.0,8.0,8.0,165.471,-57.901,6.0,64.0
1238,0.0,0.0,8.0,8.0,102.96,-306.833,6.0,64.0
1239,0.0,0.0,8.0,8.0,309.12,25.391,6.0,64.0
1240,0.0,0.0,8.0,8.0,105.804,-218.462,6.0,64.0
1241,0.0,0.0,8.0,8.0,103.867,-292.253,6.0,64.0
1242,0.0,0.0,8.0,8.0,322.159,30.999,6.0,64.0
1243,0.0,0.0,8.0,8.0,214.161,-26.259,6.0,64.0
1244,0.0,0.0,8.0,8.0,296.174,17.25,6.0,64.0
1245,0.0,0.0,8.0,8.0,109.776,-185.751,6.0,64.0
1246,0.0,0.0,8.0,8.0,114.93,-149.78,6.0,64.0
1247,0.0,0.0,8.0,8.0,107.026,-232.796,6.0,64.0
1248,0.0,0.0,8.0,8.0,283.067,8.392,6.0,64.0
1249,0.0,0.0,8.0,8.0,182.361,-48.863,6.0,64.0
1250,0.0,0.0,8.0,8.0,228.212,-21.792,6.0,64.0
1251,0.0,0.0,8.0,8.0,123.962,-123.962,6.0,64.0
1252,0.0,0.0,8.0,8.0,269.706,0.0,6.0,64.0
1253,0.0,0.0,8.0,8.0,256.121,-7.122,6.0,64.0
1254,0.0,0.0,8.0,8.0,108.853,-319.075,6.0,64.0
1255,0.0,0.0,8.0,8.0,242.266,-15.091,6.0,64.0
1256,0.0,0.0,8.0,8.0,160.681,-70.105,6.0,64.0
1257,0.0,0.0,8.0,8.0,114.625,-198.536,6.0,64.0
1258,0.0,0.0,8.0,8.0,132.879,-114.352,6.0,64.0
1259,0.0,0.0,8.0,8.0,114.161,-259.161,6.0,64.0
1260,0.0,0.0,8.0,8.0,336.233,24.609,6.0,64.0
1261,0.0,0.0,8.0,8.0,154.993,-81.916,6.0,64.0
1262,0.0,0.0,8.0,8.0,212.161,-39.266,6.0,64.0
1263,0.0,0.0,8.0,8.0,141.053,-104.102,6.0,64.0
1264,0.0,0.0,8.0,8.0,117.021,-242.996,6.0,64.0
1265,0.0,0.0,8.0,8.0,148.438,-93.27,6.0,64.0
1266,0.0,0.0,8.0,8.0,323.275,15.517,6.0,64.0
1267,0.0,0.0,8.0,8.0,117.553,-301.544,6.0,64.0
1268,0.0,0.0,8.0,8.0,117.507,-272.413,6.0,64.0
1269,0.0,0.0,8.0,8.0,120.896,-178.713,6.0,64.0
1270,0.0,0.0,8.0,8.0,310.046,8.472,6.0,64.0
1271,0.0,0.0,8.0,8.0,123.978,-159.832,6.0,64.0
1272,0.0,0.0,8.0,8.0,119.181,-211.462,6.0,64.0
1273,0.0,0.0,8.0,8.0,119.671,-286.145,6.0,64.0
1274,0.0,0.0,8.0,8.0,296.676,0.0,6.0,64.0
1275,0.0,0.0,8.0,8.0,119.799,-226.489,6.0,64.0
1276,0.0,0.0,8.0,8.0,226.37,-36.222,6.0,64.0
1277,0.0,0.0,8.0,8.0,255.33,-21.345,6.0,64.0
1278,0.0,0.0,8.0,8.0,283.067,-8.392,6.0,64.0
1279,0.0,0.0,8.0,8.0,194.247,-56.434,6.0,64.0
1280,0.0,0.0,8.0,8.0,269.281,-15.123,6.0,64.0
1281,0.0,0.0,8.0,8.0,133.497,-133.497,6.0,64.0
1282,0.0,0.0,8.0,8.0,174.423,-72.248,6.0,64.0
1283,0.0,0.0,8.0,8.0,240.859,-30.123,6.0,64.0
1284,0.0,0.0,8.0,8.0,124.259,-313.397,6.0,64.0
1285,0.0,0.0,8.0,8.0,126.986,-190.866,6.0,64.0
1286,0.0,0.0,8.0,8.0,209.373,-52.127,6.0,64.0
1287,0.0,0.0,8.0,8.0,337.032,8.21,6.0,64.0
1288,0.0,0.0,8.0,8.0,131.567,-171.01,6.0,64.0
1289,0.0,0.0,8.0,8.0,323.647,0.0,6.0,64.0
1290,0.0,0.0,8.0,8.0,129.313,-251.943,6.0,64.0
1291,0.0,0.0,8.0,8.0,163.5,-94.397,6.0,64.0
1292,0.0,0.0,8.0,8.0,149.78,-114.93,6.0,64.0
1293,0.0,0.0,8.0,8.0,130.462,-236.053,6.0,64.0
1294,0.0,0.0,8.0,8.0,131.875,-295.561,6.0,64.0
1295,0.0,0.0,8.0,8.0,310.046,-8.472,6.0,64.0
1296,0.0,0.0,8.0,8.0,132.097,-203.643,6.0,64.0
1297,0.0,0.0,8.0,8.0,223.617,-50.506,6.0,64.0
1298,0.0,0.0,8.0,8.0,132.201,-219.481,6.0,64.0
1299,0.0,0.0,8.0,8.0,253.749,-35.502,6.0,64.0
1300,0.0,0.0,8.0,8.0,133.148,-265.12,6.0,64.0
1301,0.0,0.0,8.0,8.0,296.174,-17.25,6.0,64.0
1302,0.0,0.0,8.0,8.0,268.01,-30.197,6.0,64.0
1303,0.0,0.0,8.0,8.0,238.52,-45.039,6.0,64.0
1304,0.0,0.0,8.0,8.0,143.033,-143.033,6.0,64.0
1305,0.0,0.0,8.0,8.0,135.119,-279.183,6.0,64.0
1306,0.0,0.0,8.0,8.0,282.072,-25.146,6.0,64.0
1307,0.0,0.0,8.0,8.0,205.806,-64.794,6.0,64.0
1308,0.0,0.0,8.0,8.0,185.643,-80.335,6.0,64.0
1309,0.0,0.0,8.0,8.0,138.836,-182.428,6.0,64.0
1310,0.0,0.0,8.0,8.0,139.37,-306.975,6.0,64.0
1311,0.0,0.0,8.0,8.0,141.747,-162.672,6.0,64.0
1312,0.0,0.0,8.0,8.0,337.032,-8.21,6.0,64.0
1313,0.0,0.0,8.0,8.0,323.275,-15.517,6.0,64.0
1314,0.0,0.0,8.0,8.0,219.964,-64.587,6.0,64.0
1315,0.0,0.0,8.0,8.0,201.473,-77.221,6.0,64.0
1316,0.0,0.0,8.0,8.0,159.832,-123.978,6.0,64.0
1317,0.0,0.0,8.0,8.0,174.11,-102.969,6.0,64.0
1318,0.0,0.0,8.0,8.0,251.384,-49.549,6.0,64.0
1319,0.0,0.0,8.0,8.0,143.492,-228.366,6.0,64.0
1320,0.0,0.0,8.0,8.0,144.502,-195.037,6.0,64.0
1321,0.0,0.0,8.0,8.0,145.894,-288.898,6.0,64.0
1322,0.0,0.0,8.0,8.0,144.011,-243.84,6.0,64.0
1323,0.0,0.0,8.0,8.0,144.194,-211.795,6.0,64.0
1324,0.0,0.0,8.0,8.0,309.12,-25.391,6.0,64.0
1325,0.0,0.0,8.0,8.0,151.401,-153.727,6.0,64.0
1326,0.0,0.0,8.0,8.0,235.259,-59.781,6.0,64.0
1327,0.0,0.0,8.0,8.0,265.895,-45.177,6.0,64.0
1328,0.0,0.0,8.0,8.0,294.67,-34.442,6.0,64.0
1329,0.0,0.0,8.0,8.0,150.127,-173.255,6.0,64.0
1330,0.0,0.0,8.0,8.0,148.338,-256.929,6.0,64.0
1331,0.0,0.0,8.0,8.0,280.087,-41.812,6.0,64.0
1332,0.0,0.0,8.0,8.0,196.39,-89.36,6.0,64.0
1333,0.0,0.0,8.0,8.0,150.163,-271.387,6.0,64.0
1334,0.0,0.0,8.0,8.0,160.491,-144.212,6.0,64.0
1335,0.0,0.0,8.0,8.0,215.424,-78.408,6.0,64.0
1336,0.0,0.0,8.0,8.0,154.151,-299.826,6.0,64.0
1337,0.0,0.0,8.0,8.0,336.233,-24.609,6.0,64.0
1338,0.0,0.0,8.0,8.0,190.577,-101.166,6.0,64.0
1339,0.0,0.0,8.0,8.0,322.159,-30.999,6.0,64.0
1340,0.0,0.0,8.0,8.0,248.241,-63.443,6.0,64.0
1341,0.0,0.0,8.0,8.0,168.984,-134.159,6.0,64.0
1342,0.0,0.0,8.0,8.0,156.348,-185.676,6.0,64.0
1343,0.0,0.0,8.0,8.0,231.087,-74.291,6.0,64.0
1344,0.0,0.0,8.0,8.0,184.055,-112.596,6.0,64.0
1345,0.0,0.0,8.0,8.0,155.741,-203.454,6.0,64.0
1346,0.0,0.0,8.0,8.0,160.813,-163.385,6.0,64.0
1347,0.0,0.0,8.0,8.0,176.849,-123.608,6.0,64.0
1348,0.0,0.0,8.0,8.0,156.071,-219.961,6.0,64.0
1349,0.0,0.0,8.0,8.0,262.944,-60.015,6.0,64.0
1350,0.0,0.0,8.0,8.0,159.578,-281.571,6.0,64.0
1351,0.0,0.0,8.0,8.0,307.273,-42.234,6.0,64.0
1352,0.0,0.0,8.0,8.0,210.018,-91.913,6.0,64.0
1353,0.0,0.0,8.0,8.0,158.204,-234.88,6.0,64.0
1354,0.0,0.0,8.0,8.0,292.169,-51.517,6.0,64.0
1355,0.0,0.0,8.0,8.0,277.118,-58.331,6.0,64.0
1356,0.0,0.0,8.0,8.0,170.852,-152.857,6.0,64.0
1357,0.0,0.0,8.0,8.0,163.026,-247.869,6.0,64.0
1358,0.0,0.0,8.0,8.0,244.332,-77.141,6.0,64.0
1359,0.0,0.0,8.0,8.0,203.765,-105.048,6.0,64.0
1360,0.0,0.0,8.0,8.0,164.76,-262.782,6.0,64.0
1361,0.0,0.0,8.0,8.0,226.021,-88.514,6.0,64.0
1362,0.0,0.0,8.0,8.0,167.589,-175.597,6.0,64.0
1363,0.0,0.0,8.0,8.0,334.636,-40.95,6.0,64.0
1364,0.0,0.0,8.0,8.0,168.566,-291.965,6.0,64.0
1365,0.0,0.0,8.0,8.0,320.302,-46.409,6.0,64.0
1366,0.0,0.0,8.0,8.0,166.808,-194.484,6.0,64.0
1367,0.0,0.0,8.0,8.0,180.203,-141.713,6.0,64.0
1368,0.0,0.0,8.0,8.0,196.693,-117.76,6.0,64.0
1369,0.0,0.0,8.0,8.0,259.165,-74.664,6.0,64.0
1370,0.0,0.0,8.0,8.0,188.828,-129.998,6.0,64.0
1371,0.0,0.0,8.0,8.0,168.159,-210.864,6.0,64.0
1372,0.0,0.0,8.0,8.0,304.508,-58.951,6.0,64.0
1373,0.0,0.0,8.0,8.0,172.894,-273.596,6.0,64.0
1374,0.0,0.0,8.0,8.0,220.081,-102.394,6.0,64.0
1375,0.0,0.0,8.0,8.0,178.182,-164.838,6.0,64.0
1376,0.0,0.0,8.0,8.0,171.84,-225.096,6.0,64.0
1377,0.0,0.0,8.0,8.0,239.667,-90.601,6.0,64.0
1378,0.0,0.0,8.0,8.0,273.176,-74.645,6.0,64.0
1379,0.0,0.0,8.0,8.0,288.679,-68.418,6.0,64.0
1380,0.0,0.0,8.0,8.0,177.358,-184.913,6.0,64.0
1381,0.0,0.0,8.0,8.0,213.29,-115.878,6.0,64.0
1382,0.0,0.0,8.0,8.0,188.085,-153.442,6.0,64.0
1383,0.0,0.0,8.0,8.0,177.163,-237.971,6.0,64.0
1384,0.0,0.0,8.0,8.0,317.709,-61.712,6.0,64.0
1385,0.0,0.0,8.0,8.0,254.571,-89.078,6.0,64.0
1386,0.0,0.0,8.0,8.0,332.245,-57.194,6.0,64.0
1387,0.0,0.0,8.0,8.0,178.864,-253.393,6.0,64.0
1388,0.0,0.0,8.0,8.0,179.717,-201.104,6.0,64.0
1389,0.0,0.0,8.0,8.0,205.673,-128.914,6.0,64.0
1390,0.0,0.0,8.0,8.0,197.261,-141.452,6.0,64.0
1391,0.0,0.0,8.0,8.0,234.262,-103.78,6.0,64.0
1392,0.0,0.0,8.0,8.0,182.581,-283.412,6.0,64.0
1393,0.0,0.0,8.0,8.0,187.361,-174.771,6.0,64.0
1394,0.0,0.0,8.0,8.0,300.834,-75.492,6.0,64.0
1395,0.0,0.0,8.0,8.0,185.813,-264.992,6.0,64.0
1396,0.0,0.0,8.0,8.0,184.873,-214.52,6.0,64.0
1397,0.0,0.0,8.0,8.0,268.274,-90.698,6.0,64.0
1398,0.0,0.0,8.0,8.0,228.132,-116.639,6.0,64.0
1399,0.0,0.0,8.0,8.0,284.213,-85.088,6.0,64.0
1400,0.0,0.0,8.0,8.0,249.176,-103.212,6.0,64.0
1401,0.0,0.0,8.0,8.0,196.784,-164.088,6.0,64.0
1402,0.0,0.0,8.0,8.0,190.711,-190.711,6.0,64.0
1403,0.0,0.0,8.0,8.0,221.297,-129.137,6.0,64.0
1404,0.0,0.0,8.0,8.0,314.385,-76.874,6.0,64.0
1405,0.0,0.0,8.0,8.0,205.599,-152.898,6.0,64.0
1406,0.0,0.0,8.0,8.0,190.7,-227.267,6.0,64.0
1407,0.0,0.0,8.0,8.0,213.779,-141.236,6.0,64.0
1408,0.0,0.0,8.0,8.0,329.066,-73.303,6.0,64.0
1409,0.0,0.0,8.0,8.0,192.435,-243.247,6.0,64.0
1410,0.0,0.0,8.0,8.0,242.996,-117.021,6.0,64.0
1411,0.0,0.0,8.0,8.0,196.163,-274.186,6.0,64.0
1412,0.0,0.0,8.0,8.0,262.43,-106.431,6.0,64.0
1413,0.0,0.0,8.0,8.0,201.104,-179.717,6.0,64.0
1414,0.0,0.0,8.0,8.0,197.257,-203.192,6.0,64.0
1415,0.0,0.0,8.0,8.0,296.263,-91.807,6.0,64.0
1416,0.0,0.0,8.0,8.0,198.304,-255.779,6.0,64.0
1417,0.0,0.0,8.0,8.0,278.784,-101.469,6.0,64.0
1418,0.0,0.0,8.0,8.0,236.053,-130.462,6.0,64.0
1419,0.0,0.0,8.0,8.0,210.864,-168.159,6.0,64.0
1420,0.0,0.0,8.0,8.0,310.337,-91.859,6.0,64.0
1421,0.0,0.0,8.0,8.0,228.366,-143.492,6.0,64.0
1422,0.0,0.0,8.0,8.0,219.961,-156.071,6.0,64.0
1423,0.0,0.0,8.0,8.0,203.592,-215.794,6.0,64.0
1424,0.0,0.0,8.0,8.0,255.664,-121.791,6.0,64.0
1425,0.0,0.0,8.0,8.0,325.107,-89.237,6.0,64.0
1426,0.0,0.0,8.0,8.0,208.948,-191.149,6.0,64.0
1427,0.0,0.0,8.0,8.0,205.431,-232.375,6.0,64.0
1428,0.0,0.0,8.0,8.0,290.807,-107.849,6.0,64.0
1429,0.0,0.0,8.0,8.0,209.28,-264.31,6.0,64.0
1430,0.0,0.0,8.0,8.0,272.413,-117.507,6.0,64.0
1431,0.0,0.0,8.0,8.0,248.0,-136.722,6.0,64.0
1432,0.0,0.0,8.0,8.0,210.339,-245.977,6.0,64.0
1433,0.0,0.0,8.0,8.0,219.904,-178.435,6.0,64.0
1434,0.0,0.0,8.0,8.0,305.576,-106.632,6.0,64.0
1435,0.0,0.0,8.0,8.0,215.794,-203.592,6.0,64.0
1436,0.0,0.0,8.0,8.0,239.465,-151.174,6.0,64.0
1437,0.0,0.0,8.0,8.0,230.089,-165.094,6.0,64.0
1438,0.0,0.0,8.0,8.0,320.377,-104.96,6.0,64.0
1439,0.0,0.0,8.0,8.0,265.12,-133.148,6.0,64.0
1440,0.0,0.0,8.0,8.0,217.814,-220.81,6.0,64.0
1441,0.0,0.0,8.0,8.0,284.484,-123.569,6.0,64.0
1442,0.0,0.0,8.0,8.0,227.267,-190.7,6.0,64.0
1443,0.0,0.0,8.0,8.0,221.891,-235.609,6.0,64.0
1444,0.0,0.0,8.0,8.0,221.901,-253.807,6.0,64.0
1445,0.0,0.0,8.0,8.0,256.929,-148.338,6.0,64.0
1446,0.0,0.0,8.0,8.0,300.112,-121.16,6.0,64.0
1447,0.0,0.0,8.0,8.0,237.971,-177.163,6.0,64.0
1448,0.0,0.0,8.0,8.0,247.869,-163.026,6.0,64.0
1449,0.0,0.0,8.0,8.0,229.548,-208.586,6.0,64.0
1450,0.0,0.0,8.0,8.0,277.311,-138.92,6.0,64.0
1451,0.0,0.0,8.0,8.0,314.887,-120.434,6.0,64.0
1452,0.0,0.0,8.0,8.0,232.932,-224.7,6.0,64.0
1453,0.0,0.0,8.0,8.0,293.958,-135.41,6.0,64.0
1454,0.0,0.0,8.0,8.0,240.596,-195.739,6.0,64.0
1455,0.0,0.0,8.0,8.0,269.311,-153.856,6.0,64.0
1456,0.0,0.0,8.0,8.0,233.995,-242.703,6.0,64.0
1457,0.0,0.0,8.0,8.0,250.926,-182.308,6.0,64.0
1458,0.0,0.0,8.0,8.0,260.507,-168.333,6.0,64.0
1459,0.0,0.0,8.0,8.0,308.65,-135.622,6.0,64.0
1460,0.0,0.0,8.0,8.0,243.437,-213.274,6.0,64.0
1461,0.0,0.0,8.0,8.0,287.128,-149.348,6.0,64.0
1462,0.0,0.0,8.0,8.0,245.534,-231.022,6.0,64.0
1463,0.0,0.0,8.0,8.0,279.637,-162.942,6.0,64.0
1464,0.0,0.0,8.0,8.0,253.383,-201.357,6.0,64.0
1465,0.0,0.0,8.0,8.0,301.681,-150.489,6.0,64.0
1466,0.0,0.0,8.0,8.0,271.503,-176.162,6.0,64.0
1467,0.0,0.0,8.0,8.0,262.745,-188.977,6.0,64.0
1468,0.0,0.0,8.0,8.0,256.49,-218.794,6.0,64.0
1469,0.0,0.0,8.0,8.0,293.996,-164.998,6.0,64.0
1470,0.0,0.0,8.0,8.0,266.839,-206.046,6.0,64.0
1471,0.0,0.0,8.0,8.0,285.614,-179.117,6.0,64.0
1472,0.0,0.0,8.0,8.0,276.554,-192.81,6.0,64.0
