定日镜序号,吸收塔x坐标(m),吸收塔y坐标(m),定日镜宽度(m),定日镜高度(m),定日镜x坐标(m),定日镜y坐标(m),定日镜z坐标(m),镜面面积(m2)
1185,0.0,0.0,6.0,6.0,-33.494,281.203,4.0,36.0
1186,0.0,0.0,6.0,6.0,-50.094,278.725,4.0,36.0
1187,0.0,0.0,6.0,6.0,-66.518,275.268,4.0,36.0
1188,0.0,0.0,6.0,6.0,-82.708,270.844,4.0,36.0
1189,0.0,0.0,6.0,6.0,-98.608,265.469,4.0,36.0
1190,0.0,0.0,6.0,6.0,-114.161,259.161,4.0,36.0
1191,0.0,0.0,6.0,6.0,-129.313,251.943,4.0,36.0
1192,0.0,0.0,6.0,6.0,-144.011,243.84,4.0,36.0
1193,0.0,0.0,6.0,6.0,-158.204,234.88,4.0,36.0
1194,0.0,0.0,6.0,6.0,-171.84,225.096,4.0,36.0
1195,0.0,0.0,6.0,6.0,-184.873,214.52,4.0,36.0
1196,0.0,0.0,6.0,6.0,-197.257,203.192,4.0,36.0
1197,0.0,0.0,6.0,6.0,-208.948,191.149,4.0,36.0
1198,0.0,0.0,6.0,6.0,-219.904,178.435,4.0,36.0
1199,0.0,0.0,6.0,6.0,-230.089,165.094,4.0,36.0
1200,0.0,0.0,6.0,6.0,-239.465,151.174,4.0,36.0
1201,0.0,0.0,6.0,6.0,-248.0,136.722,4.0,36.0
1202,0.0,0.0,6.0,6.0,-255.664,121.791,4.0,36.0
1203,0.0,0.0,6.0,6.0,-262.43,106.431,4.0,36.0
1204,0.0,0.0,6.0,6.0,-268.274,90.698,4.0,36.0
1205,0.0,0.0,6.0,6.0,-273.176,74.645,4.0,36.0
1206,0.0,0.0,6.0,6.0,-277.118,58.331,4.0,36.0
1207,0.0,0.0,6.0,6.0,-280.087,41.812,4.0,36.0
1208,0.0,0.0,6.0,6.0,-282.072,25.146,4.0,36.0
1209,0.0,0.0,6.0,6.0,-283.067,8.392,4.0,36.0
1210,0.0,0.0,6.0,6.0,-283.067,-8.392,4.0,36.0
1211,0.0,0.0,6.0,6.0,-282.072,-25.146,4.0,36.0
1212,0.0,0.0,6.0,6.0,-280.087,-41.812,4.0,36.0
1213,0.0,0.0,6.0,6.0,-277.118,-58.331,4.0,36.0
1214,0.0,0.0,6.0,6.0,-273.176,-74.645,4.0,36.0
1215,0.0,0.0,6.0,6.0,-268.274,-90.698,4.0,36.0
1216,0.0,0.0,6.0,6.0,-262.43,-106.431,4.0,36.0
1217,0.0,0.0,6.0,6.0,-255.664,-121.791,4.0,36.0
1218,0.0,0.0,6.0,6.0,-248.0,-136.722,4.0,36.0
1219,0.0,0.0,6.0,6.0,-239.465,-151.174,4.0,36.0
1220,0.0,0.0,6.0,6.0,-230.089,-165.094,4.0,36.0
1221,0.0,0.0,6.0,6.0,-219.904,-178.435,4.0,36.0
1222,0.0,0.0,6.0,6.0,-208.948,-191.149,4.0,36.0
1223,0.0,0.0,6.0,6.0,-197.257,-203.192,4.0,36.0
1224,0.0,0.0,6.0,6.0,-184.873,-214.52,4.0,36.0
1225,0.0,0.0,6.0,6.0,-171.84,-225.096,4.0,36.0
1226,0.0,0.0,6.0,6.0,-158.204,-234.88,4.0,36.0
1227,0.0,0.0,6.0,6.0,-144.011,-243.84,4.0,36.0
1228,0.0,0.0,6.0,6.0,-129.313,-251.943,4.0,36.0
1229,0.0,0.0,6.0,6.0,-114.161,-259.161,4.0,36.0
1230,0.0,0.0,6.0,6.0,-98.608,-265.469,4.0,36.0
1231,0.0,0.0,6.0,6.0,-82.708,-270.844,4.0,36.0
1232,0.0,0.0,6.0,6.0,-66.518,-275.268,4.0,36.0
1233,0.0,0.0,6.0,6.0,-50.094,-278.725,4.0,36.0
1234,0.0,0.0,6.0,6.0,-33.494,-281.203,4.0,36.0
1235,0.0,0.0,6.0,6.0,-16.776,-282.694,4.0,36.0
1236,0.0,0.0,6.0,6.0,0.0,-283.191,4.0,36.0
1237,0.0,0.0,6.0,6.0,16.776,-282.694,4.0,36.0
1238,0.0,0.0,6.0,6.0,33.494,-281.203,4.0,36.0
1239,0.0,0.0,6.0,6.0,50.094,-278.725,4.0,36.0
1240,0.0,0.0,6.0,6.0,66.518,-275.268,4.0,36.0
1241,0.0,0.0,6.0,6.0,82.708,-270.844,4.0,36.0
1242,0.0,0.0,6.0,6.0,98.608,-265.469,4.0,36.0
1243,0.0,0.0,6.0,6.0,114.161,-259.161,4.0,36.0
1244,0.0,0.0,6.0,6.0,129.313,-251.943,4.0,36.0
1245,0.0,0.0,6.0,6.0,144.011,-243.84,4.0,36.0
1246,0.0,0.0,6.0,6.0,158.204,-234.88,4.0,36.0
1247,0.0,0.0,6.0,6.0,171.84,-225.096,4.0,36.0
1248,0.0,0.0,6.0,6.0,184.873,-214.52,4.0,36.0
1249,0.0,0.0,6.0,6.0,197.257,-203.192,4.0,36.0
1250,0.0,0.0,6.0,6.0,208.948,-191.149,4.0,36.0
1251,0.0,0.0,6.0,6.0,219.904,-178.435,4.0,36.0
1252,0.0,0.0,6.0,6.0,230.089,-165.094,4.0,36.0
1253,0.0,0.0,6.0,6.0,239.465,-151.174,4.0,36.0
1254,0.0,0.0,6.0,6.0,248.0,-136.722,4.0,36.0
1255,0.0,0.0,6.0,6.0,255.664,-121.791,4.0,36.0
1256,0.0,0.0,6.0,6.0,262.43,-106.431,4.0,36.0
1257,0.0,0.0,6.0,6.0,268.274,-90.698,4.0,36.0
1258,0.0,0.0,6.0,6.0,273.176,-74.645,4.0,36.0
1259,0.0,0.0,6.0,6.0,277.118,-58.331,4.0,36.0
1260,0.0,0.0,6.0,6.0,280.087,-41.812,4.0,36.0
1261,0.0,0.0,6.0,6.0,282.072,-25.146,4.0,36.0
1262,0.0,0.0,6.0,6.0,283.067,-8.392,4.0,36.0
1263,0.0,0.0,6.0,6.0,296.174,17.25,4.0,36.0
1264,0.0,0.0,6.0,6.0,294.67,34.442,4.0,36.0
1265,0.0,0.0,6.0,6.0,292.169,51.517,4.0,36.0
1266,0.0,0.0,6.0,6.0,288.679,68.418,4.0,36.0
1267,0.0,0.0,6.0,6.0,284.213,85.088,4.0,36.0
1268,0.0,0.0,6.0,6.0,278.784,101.469,4.0,36.0
1269,0.0,0.0,6.0,6.0,272.413,117.507,4.0,36.0
1270,0.0,0.0,6.0,6.0,265.12,133.148,4.0,36.0
1271,0.0,0.0,6.0,6.0,256.929,148.338,4.0,36.0
1272,0.0,0.0,6.0,6.0,247.869,163.026,4.0,36.0
1273,0.0,0.0,6.0,6.0,237.971,177.163,4.0,36.0
1274,0.0,0.0,6.0,6.0,227.267,190.7,4.0,36.0
1275,0.0,0.0,6.0,6.0,215.794,203.592,4.0,36.0
1276,0.0,0.0,6.0,6.0,203.592,215.794,4.0,36.0
1277,0.0,0.0,6.0,6.0,190.7,227.267,4.0,36.0
1278,0.0,0.0,6.0,6.0,177.163,237.971,4.0,36.0
1279,0.0,0.0,6.0,6.0,163.026,247.869,4.0,36.0
1280,0.0,0.0,6.0,6.0,148.338,256.929,4.0,36.0
1281,0.0,0.0,6.0,6.0,133.148,265.12,4.0,36.0
1282,0.0,0.0,6.0,6.0,117.507,272.413,4.0,36.0
1283,0.0,0.0,6.0,6.0,101.469,278.784,4.0,36.0
1284,0.0,0.0,6.0,6.0,85.088,284.213,4.0,36.0
1285,0.0,0.0,6.0,6.0,68.418,288.679,4.0,36.0
1286,0.0,0.0,6.0,6.0,51.517,292.169,4.0,36.0
1287,0.0,0.0,6.0,6.0,34.442,294.67,4.0,36.0
1288,0.0,0.0,6.0,6.0,17.25,296.174,4.0,36.0
1289,0.0,0.0,6.0,6.0,0.0,296.676,4.0,36.0
1290,0.0,0.0,6.0,6.0,-17.25,296.174,4.0,36.0
1291,0.0,0.0,6.0,6.0,-34.442,294.67,4.0,36.0
1292,0.0,0.0,6.0,6.0,-51.517,292.169,4.0,36.0
1293,0.0,0.0,6.0,6.0,-68.418,288.679,4.0,36.0
1294,0.0,0.0,6.0,6.0,-85.088,284.213,4.0,36.0
1295,0.0,0.0,6.0,6.0,-101.469,278.784,4.0,36.0
1296,0.0,0.0,6.0,6.0,-117.507,272.413,4.0,36.0
1297,0.0,0.0,6.0,6.0,-133.148,265.12,4.0,36.0
1298,0.0,0.0,6.0,6.0,-148.338,256.929,4.0,36.0
1299,0.0,0.0,6.0,6.0,-163.026,247.869,4.0,36.0
1300,0.0,0.0,6.0,6.0,-177.163,237.971,4.0,36.0
1301,0.0,0.0,6.0,6.0,-190.7,227.267,4.0,36.0
1302,0.0,0.0,6.0,6.0,-203.592,215.794,4.0,36.0
1303,0.0,0.0,6.0,6.0,-215.794,203.592,4.0,36.0
1304,0.0,0.0,6.0,6.0,-227.267,190.7,4.0,36.0
1305,0.0,0.0,6.0,6.0,-237.971,177.163,4.0,36.0
1306,0.0,0.0,6.0,6.0,-247.869,163.026,4.0,36.0
1307,0.0,0.0,6.0,6.0,-256.929,148.338,4.0,36.0
1308,0.0,0.0,6.0,6.0,-265.12,133.148,4.0,36.0
1309,0.0,0.0,6.0,6.0,-272.413,117.507,4.0,36.0
1310,0.0,0.0,6.0,6.0,-278.784,101.469,4.0,36.0
1311,0.0,0.0,6.0,6.0,-284.213,85.088,4.0,36.0
1312,0.0,0.0,6.0,6.0,-288.679,68.418,4.0,36.0
1313,0.0,0.0,6.0,6.0,-292.169,51.517,4.0,36.0
1314,0.0,0.0,6.0,6.0,-294.67,34.442,4.0,36.0
1315,0.0,0.0,6.0,6.0,-296.174,17.25,4.0,36.0
1316,0.0,0.0,6.0,6.0,-296.676,0.0,4.0,36.0
1317,0.0,0.0,6.0,6.0,-296.174,-17.25,4.0,36.0
1318,0.0,0.0,6.0,6.0,-294.67,-34.442,4.0,36.0
1319,0.0,0.0,6.0,6.0,-292.169,-51.517,4.0,36.0
1320,0.0,0.0,6.0,6.0,-288.679,-68.418,4.0,36.0
1321,0.0,0.0,6.0,6.0,-284.213,-85.088,4.0,36.0
1322,0.0,0.0,6.0,6.0,-278.784,-101.469,4.0,36.0
1323,0.0,0.0,6.0,6.0,-272.413,-117.507,4.0,36.0
1324,0.0,0.0,6.0,6.0,-265.12,-133.148,4.0,36.0
1325,0.0,0.0,6.0,6.0,-256.929,-148.338,4.0,36.0
1326,0.0,0.0,6.0,6.0,-247.869,-163.026,4.0,36.0
1327,0.0,0.0,6.0,6.0,-237.971,-177.163,4.0,36.0
1328,0.0,0.0,6.0,6.0,-227.267,-190.7,4.0,36.0
1329,0.0,0.0,6.0,6.0,-215.794,-203.592,4.0,36.0
1330,0.0,0.0,6.0,6.0,-203.592,-215.794,4.0,36.0
1331,0.0,0.0,6.0,6.0,-190.7,-227.267,4.0,36.0
1332,0.0,0.0,6.0,6.0,-177.163,-237.971,4.0,36.0
1333,0.0,0.0,6.0,6.0,-163.026,-247.869,4.0,36.0
1334,0.0,0.0,6.0,6.0,-148.338,-256.929,4.0,36.0
1335,0.0,0.0,6.0,6.0,-133.148,-265.12,4.0,36.0
1336,0.0,0.0,6.0,6.0,-117.507,-272.413,4.0,36.0
1337,0.0,0.0,6.0,6.0,-101.469,-278.784,4.0,36.0
1338,0.0,0.0,6.0,6.0,-85.088,-284.213,4.0,36.0
1339,0.0,0.0,6.0,6.0,-68.418,-288.679,4.0,36.0
1340,0.0,0.0,6.0,6.0,-51.517,-292.169,4.0,36.0
1341,0.0,0.0,6.0,6.0,-34.442,-294.67,4.0,36.0
1342,0.0,0.0,6.0,6.0,-17.25,-296.174,4.0,36.0
1343,0.0,0.0,6.0,6.0,0.0,-296.676,4.0,36.0
1344,0.0,0.0,6.0,6.0,17.25,-296.174,4.0,36.0
1345,0.0,0.0,6.0,6.0,34.442,-294.67,4.0,36.0
1346,0.0,0.0,6.0,6.0,51.517,-292.169,4.0,36.0
1347,0.0,0.0,6.0,6.0,68.418,-288.679,4.0,36.0
1348,0.0,0.0,6.0,6.0,85.088,-284.213,4.0,36.0
1349,0.0,0.0,6.0,6.0,101.469,-278.784,4.0,36.0
1350,0.0,0.0,6.0,6.0,117.507,-272.413,4.0,36.0
1351,0.0,0.0,6.0,6.0,133.148,-265.12,4.0,36.0
1352,0.0,0.0,6.0,6.0,148.338,-256.929,4.0,36.0
1353,0.0,0.0,6.0,6.0,163.026,-247.869,4.0,36.0
1354,0.0,0.0,6.0,6.0,177.163,-237.971,4.0,36.0
1355,0.0,0.0,6.0,6.0,190.7,-227.267,4.0,36.0
1356,0.0,0.0,6.0,6.0,203.592,-215.794,4.0,36.0
1357,0.0,0.0,6.0,6.0,215.794,-203.592,4.0,36.0
1358,0.0,0.0,6.0,6.0,227.267,-190.7,4.0,36.0
1359,0.0,0.0,6.0,6.0,237.971,-177.163,4.0,36.0
1360,0.0,0.0,6.0,6.0,247.869,-163.026,4.0,36.0
1361,0.0,0.0,6.0,6.0,256.929,-148.338,4.0,36.0
1362,0.0,0.0,6.0,6.0,265.12,-133.148,4.0,36.0
1363,0.0,0.0,6.0,6.0,272.413,-117.507,4.0,36.0
1364,0.0,0.0,6.0,6.0,278.784,-101.469,4.0,36.0
1365,0.0,0.0,6.0,6.0,284.213,-85.088,4.0,36.0
1366,0.0,0.0,6.0,6.0,288.679,-68.418,4.0,36.0
1367,0.0,0.0,6.0,6.0,292.169,-51.517,4.0,36.0
1368,0.0,0.0,6.0,6.0,294.67,-34.442,4.0,36.0
1369,0.0,0.0,6.0,6.0,296.174,-17.25,4.0,36.0
1370,0.0,0.0,6.0,6.0,296.676,0.0,4.0,36.0
1371,0.0,0.0,6.0,6.0,310.046,8.472,4.0,36.0
1372,0.0,0.0,6.0,6.0,309.12,25.391,4.0,36.0
1373,0.0,0.0,6.0,6.0,307.273,42.234,4.0,36.0
1374,0.0,0.0,6.0,6.0,304.508,58.951,4.0,36.0
1375,0.0,0.0,6.0,6.0,300.834,75.492,4.0,36.0
1376,0.0,0.0,6.0,6.0,296.263,91.807,4.0,36.0
1377,0.0,0.0,6.0,6.0,290.807,107.849,4.0,36.0
1378,0.0,0.0,6.0,6.0,284.484,123.569,4.0,36.0
1379,0.0,0.0,6.0,6.0,277.311,138.92,4.0,36.0
1380,0.0,0.0,6.0,6.0,269.311,153.856,4.0,36.0
1381,0.0,0.0,6.0,6.0,260.507,168.333,4.0,36.0
1382,0.0,0.0,6.0,6.0,250.926,182.308,4.0,36.0
1383,0.0,0.0,6.0,6.0,240.596,195.739,4.0,36.0
1384,0.0,0.0,6.0,6.0,229.548,208.586,4.0,36.0
1385,0.0,0.0,6.0,6.0,217.814,220.81,4.0,36.0
1386,0.0,0.0,6.0,6.0,205.431,232.375,4.0,36.0
1387,0.0,0.0,6.0,6.0,192.435,243.247,4.0,36.0
1388,0.0,0.0,6.0,6.0,178.864,253.393,4.0,36.0
1389,0.0,0.0,6.0,6.0,164.76,262.782,4.0,36.0
1390,0.0,0.0,6.0,6.0,150.163,271.387,4.0,36.0
1391,0.0,0.0,6.0,6.0,135.119,279.183,4.0,36.0
1392,0.0,0.0,6.0,6.0,119.671,286.145,4.0,36.0
1393,0.0,0.0,6.0,6.0,103.867,292.253,4.0,36.0
1394,0.0,0.0,6.0,6.0,87.752,297.489,4.0,36.0
1395,0.0,0.0,6.0,6.0,71.375,301.837,4.0,36.0
1396,0.0,0.0,6.0,6.0,54.786,305.285,4.0,36.0
1397,0.0,0.0,6.0,6.0,38.033,307.821,4.0,36.0
1398,0.0,0.0,6.0,6.0,21.166,309.438,4.0,36.0
1399,0.0,0.0,6.0,6.0,4.236,310.133,4.0,36.0
1400,0.0,0.0,6.0,6.0,-12.706,309.901,4.0,36.0
1401,0.0,0.0,6.0,6.0,-29.611,308.745,4.0,36.0
1402,0.0,0.0,6.0,6.0,-46.427,306.667,4.0,36.0
1403,0.0,0.0,6.0,6.0,-63.104,303.674,4.0,36.0
1404,0.0,0.0,6.0,6.0,-79.593,299.775,4.0,36.0
1405,0.0,0.0,6.0,6.0,-95.845,294.981,4.0,36.0
1406,0.0,0.0,6.0,6.0,-111.811,289.307,4.0,36.0
1407,0.0,0.0,6.0,6.0,-127.443,282.769,4.0,36.0
1408,0.0,0.0,6.0,6.0,-142.694,275.388,4.0,36.0
1409,0.0,0.0,6.0,6.0,-157.52,267.184,4.0,36.0
1410,0.0,0.0,6.0,6.0,-171.876,258.184,4.0,36.0
1411,0.0,0.0,6.0,6.0,-185.719,248.412,4.0,36.0
1412,0.0,0.0,6.0,6.0,-199.007,237.9,4.0,36.0
1413,0.0,0.0,6.0,6.0,-211.702,226.677,4.0,36.0
1414,0.0,0.0,6.0,6.0,-223.764,214.778,4.0,36.0
1415,0.0,0.0,6.0,6.0,-235.159,202.238,4.0,36.0
1416,0.0,0.0,6.0,6.0,-245.853,189.094,4.0,36.0
1417,0.0,0.0,6.0,6.0,-255.812,175.386,4.0,36.0
1418,0.0,0.0,6.0,6.0,-265.008,161.155,4.0,36.0
1419,0.0,0.0,6.0,6.0,-273.413,146.443,4.0,36.0
1420,0.0,0.0,6.0,6.0,-281.002,131.293,4.0,36.0
1421,0.0,0.0,6.0,6.0,-287.753,115.752,4.0,36.0
1422,0.0,0.0,6.0,6.0,-293.644,99.865,4.0,36.0
1423,0.0,0.0,6.0,6.0,-298.66,83.681,4.0,36.0
1424,0.0,0.0,6.0,6.0,-302.784,67.246,4.0,36.0
1425,0.0,0.0,6.0,6.0,-306.004,50.611,4.0,36.0
1426,0.0,0.0,6.0,6.0,-308.312,33.825,4.0,36.0
1427,0.0,0.0,6.0,6.0,-309.699,16.938,4.0,36.0
1428,0.0,0.0,6.0,6.0,-310.161,0.0,4.0,36.0
1429,0.0,0.0,6.0,6.0,-309.699,-16.938,4.0,36.0
1430,0.0,0.0,6.0,6.0,-308.312,-33.825,4.0,36.0
1431,0.0,0.0,6.0,6.0,-306.004,-50.611,4.0,36.0
1432,0.0,0.0,6.0,6.0,-302.784,-67.246,4.0,36.0
1433,0.0,0.0,6.0,6.0,-298.66,-83.681,4.0,36.0
1434,0.0,0.0,6.0,6.0,-293.644,-99.865,4.0,36.0
1435,0.0,0.0,6.0,6.0,-287.753,-115.752,4.0,36.0
1436,0.0,0.0,6.0,6.0,-281.002,-131.293,4.0,36.0
1437,0.0,0.0,6.0,6.0,-273.413,-146.443,4.0,36.0
1438,0.0,0.0,6.0,6.0,-265.008,-161.155,4.0,36.0
1439,0.0,0.0,6.0,6.0,-255.812,-175.386,4.0,36.0
1440,0.0,0.0,6.0,6.0,-245.853,-189.094,4.0,36.0
1441,0.0,0.0,6.0,6.0,-235.159,-202.238,4.0,36.0
1442,0.0,0.0,6.0,6.0,-223.764,-214.778,4.0,36.0
1443,0.0,0.0,6.0,6.0,-211.702,-226.677,4.0,36.0
1444,0.0,0.0,6.0,6.0,-199.007,-237.9,4.0,36.0
1445,0.0,0.0,6.0,6.0,-185.719,-248.412,4.0,36.0
1446,0.0,0.0,6.0,6.0,-171.876,-258.184,4.0,36.0
1447,0.0,0.0,6.0,6.0,-157.52,-267.184,4.0,36.0
1448,0.0,0.0,6.0,6.0,-142.694,-275.388,4.0,36.0
1449,0.0,0.0,6.0,6.0,-127.443,-282.769,4.0,36.0
1450,0.0,0.0,6.0,6.0,-111.811,-289.307,4.0,36.0
1451,0.0,0.0,6.0,6.0,-95.845,-294.981,4.0,36.0
1452,0.0,0.0,6.0,6.0,-79.593,-299.775,4.0,36.0
1453,0.0,0.0,6.0,6.0,-63.104,-303.674,4.0,36.0
1454,0.0,0.0,6.0,6.0,-46.427,-306.667,4.0,36.0
1455,0.0,0.0,6.0,6.0,-29.611,-308.745,4.0,36.0
1456,0.0,0.0,6.0,6.0,-12.706,-309.901,4.0,36.0
1457,0.0,0.0,6.0,6.0,4.236,-310.133,4.0,36.0
1458,0.0,0.0,6.0,6.0,21.166,-309.438,4.0,36.0
1459,0.0,0.0,6.0,6.0,38.033,-307.821,4.0,36.0
1460,0.0,0.0,6.0,6.0,54.786,-305.285,4.0,36.0
1461,0.0,0.0,6.0,6.0,71.375,-301.837,4.0,36.0
1462,0.0,0.0,6.0,6.0,87.752,-297.489,4.0,36.0
1463,0.0,0.0,6.0,6.0,103.867,-292.253,4.0,36.0
1464,0.0,0.0,6.0,6.0,119.671,-286.145,4.0,36.0
1465,0.0,0.0,6.0,6.0,135.119,-279.183,4.0,36.0
1466,0.0,0.0,6.0,6.0,150.163,-271.387,4.0,36.0
1467,0.0,0.0,6.0,6.0,164.76,-262.782,4.0,36.0
1468,0.0,0.0,6.0,6.0,178.864,-253.393,4.0,36.0
1469,0.0,0.0,6.0,6.0,192.435,-243.247,4.0,36.0
1470,0.0,0.0,6.0,6.0,205.431,-232.375,4.0,36.0
1471,0.0,0.0,6.0,6.0,217.814,-220.81,4.0,36.0
1472,0.0,0.0,6.0,6.0,229.548,-208.586,4.0,36.0
1473,0.0,0.0,6.0,6.0,240.596,-195.739,4.0,36.0
1474,0.0,0.0,6.0,6.0,250.926,-182.308,4.0,36.0
1475,0.0,0.0,6.0,6.0,260.507,-168.333,4.0,36.0
1476,0.0,0.0,6.0,6.0,269.311,-153.856,4.0,36.0
1477,0.0,0.0,6.0,6.0,277.311,-138.92,4.0,36.0
1478,0.0,0.0,6.0,6.0,284.484,-123.569,4.0,36.0
1479,0.0,0.0,6.0,6.0,290.807,-107.849,4.0,36.0
1480,0.0,0.0,6.0,6.0,296.263,-91.807,4.0,36.0
1481,0.0,0.0,6.0,6.0,300.834,-75.492,4.0,36.0
1482,0.0,0.0,6.0,6.0,304.508,-58.951,4.0,36.0
1483,0.0,0.0,6.0,6.0,307.273,-42.234,4.0,36.0
1484,0.0,0.0,6.0,6.0,309.12,-25.391,4.0,36.0
1485,0.0,0.0,6.0,6.0,310.046,-8.472,4.0,36.0
1486,0.0,0.0,6.0,6.0,323.275,15.517,4.0,36.0
1487,0.0,0.0,6.0,6.0,322.159,30.999,4.0,36.0
1488,0.0,0.0,6.0,6.0,320.302,46.409,4.0,36.0
1489,0.0,0.0,6.0,6.0,317.709,61.712,4.0,36.0
1490,0.0,0.0,6.0,6.0,314.385,76.874,4.0,36.0
1491,0.0,0.0,6.0,6.0,310.337,91.859,4.0,36.0
1492,0.0,0.0,6.0,6.0,305.576,106.632,4.0,36.0
1493,0.0,0.0,6.0,6.0,300.112,121.16,4.0,36.0
1494,0.0,0.0,6.0,6.0,293.958,135.41,4.0,36.0
1495,0.0,0.0,6.0,6.0,287.128,149.348,4.0,36.0
1496,0.0,0.0,6.0,6.0,279.637,162.942,4.0,36.0
1497,0.0,0.0,6.0,6.0,271.503,176.162,4.0,36.0
1498,0.0,0.0,6.0,6.0,262.745,188.977,4.0,36.0
1499,0.0,0.0,6.0,6.0,253.383,201.357,4.0,36.0
1500,0.0,0.0,6.0,6.0,243.437,213.274,4.0,36.0
1501,0.0,0.0,6.0,6.0,232.932,224.7,4.0,36.0
1502,0.0,0.0,6.0,6.0,221.891,235.609,4.0,36.0
1503,0.0,0.0,6.0,6.0,210.339,245.977,4.0,36.0
1504,0.0,0.0,6.0,6.0,198.304,255.779,4.0,36.0
1505,0.0,0.0,6.0,6.0,185.813,264.992,4.0,36.0
1506,0.0,0.0,6.0,6.0,172.894,273.596,4.0,36.0
1507,0.0,0.0,6.0,6.0,159.578,281.571,4.0,36.0
1508,0.0,0.0,6.0,6.0,145.894,288.898,4.0,36.0
1509,0.0,0.0,6.0,6.0,131.875,295.561,4.0,36.0
1510,0.0,0.0,6.0,6.0,117.553,301.544,4.0,36.0
1511,0.0,0.0,6.0,6.0,102.96,306.833,4.0,36.0
1512,0.0,0.0,6.0,6.0,88.131,311.416,4.0,36.0
1513,0.0,0.0,6.0,6.0,73.099,315.284,4.0,36.0
1514,0.0,0.0,6.0,6.0,57.898,318.426,4.0,36.0
1515,0.0,0.0,6.0,6.0,42.565,320.836,4.0,36.0
1516,0.0,0.0,6.0,6.0,27.134,322.507,4.0,36.0
1517,0.0,0.0,6.0,6.0,11.64,323.437,4.0,36.0
1518,0.0,0.0,6.0,6.0,-3.881,323.623,4.0,36.0
1519,0.0,0.0,6.0,6.0,-19.392,323.065,4.0,36.0
1520,0.0,0.0,6.0,6.0,-34.859,321.764,4.0,36.0
1521,0.0,0.0,6.0,6.0,-50.246,319.723,4.0,36.0
1522,0.0,0.0,6.0,6.0,-65.517,316.946,4.0,36.0
1523,0.0,0.0,6.0,6.0,-80.638,313.44,4.0,36.0
1524,0.0,0.0,6.0,6.0,-95.573,309.214,4.0,36.0
1525,0.0,0.0,6.0,6.0,-110.288,304.276,4.0,36.0
1526,0.0,0.0,6.0,6.0,-124.75,298.638,4.0,36.0
1527,0.0,0.0,6.0,6.0,-138.925,292.313,4.0,36.0
1528,0.0,0.0,6.0,6.0,-152.78,285.317,4.0,36.0
1529,0.0,0.0,6.0,6.0,-166.284,277.663,4.0,36.0
1530,0.0,0.0,6.0,6.0,-179.405,269.372,4.0,36.0
1531,0.0,0.0,6.0,6.0,-192.114,260.46,4.0,36.0
1532,0.0,0.0,6.0,6.0,-204.38,250.95,4.0,36.0
1533,0.0,0.0,6.0,6.0,-216.177,240.862,4.0,36.0
1534,0.0,0.0,6.0,6.0,-227.477,230.221,4.0,36.0
1535,0.0,0.0,6.0,6.0,-238.253,219.05,4.0,36.0
1536,0.0,0.0,6.0,6.0,-248.481,207.375,4.0,36.0
1537,0.0,0.0,6.0,6.0,-258.138,195.223,4.0,36.0
1538,0.0,0.0,6.0,6.0,-267.201,182.622,4.0,36.0
1539,0.0,0.0,6.0,6.0,-275.65,169.601,4.0,36.0
1540,0.0,0.0,6.0,6.0,-283.464,156.19,4.0,36.0
1541,0.0,0.0,6.0,6.0,-290.627,142.42,4.0,36.0
1542,0.0,0.0,6.0,6.0,-297.121,128.322,4.0,36.0
1543,0.0,0.0,6.0,6.0,-302.931,113.929,4.0,36.0
1544,0.0,0.0,6.0,6.0,-308.045,99.274,4.0,36.0
1545,0.0,0.0,6.0,6.0,-312.451,84.391,4.0,36.0
1546,0.0,0.0,6.0,6.0,-316.137,69.313,4.0,36.0
1547,0.0,0.0,6.0,6.0,-319.097,54.076,4.0,36.0
1548,0.0,0.0,6.0,6.0,-321.323,38.715,4.0,36.0
1549,0.0,0.0,6.0,6.0,-322.81,23.265,4.0,36.0
1550,0.0,0.0,6.0,6.0,-323.554,7.761,4.0,36.0
1551,0.0,0.0,6.0,6.0,-323.554,-7.761,4.0,36.0
1552,0.0,0.0,6.0,6.0,-322.81,-23.265,4.0,36.0
1553,0.0,0.0,6.0,6.0,-321.323,-38.715,4.0,36.0
1554,0.0,0.0,6.0,6.0,-319.097,-54.076,4.0,36.0
1555,0.0,0.0,6.0,6.0,-316.137,-69.313,4.0,36.0
1556,0.0,0.0,6.0,6.0,-312.451,-84.391,4.0,36.0
1557,0.0,0.0,6.0,6.0,-308.045,-99.274,4.0,36.0
1558,0.0,0.0,6.0,6.0,-302.931,-113.929,4.0,36.0
1559,0.0,0.0,6.0,6.0,-297.121,-128.322,4.0,36.0
1560,0.0,0.0,6.0,6.0,-290.627,-142.42,4.0,36.0
1561,0.0,0.0,6.0,6.0,-283.464,-156.19,4.0,36.0
1562,0.0,0.0,6.0,6.0,-275.65,-169.601,4.0,36.0
1563,0.0,0.0,6.0,6.0,-267.201,-182.622,4.0,36.0
1564,0.0,0.0,6.0,6.0,-258.138,-195.223,4.0,36.0
1565,0.0,0.0,6.0,6.0,-248.481,-207.375,4.0,36.0
1566,0.0,0.0,6.0,6.0,-238.253,-219.05,4.0,36.0
1567,0.0,0.0,6.0,6.0,-227.477,-230.221,4.0,36.0
1568,0.0,0.0,6.0,6.0,-216.177,-240.862,4.0,36.0
1569,0.0,0.0,6.0,6.0,-204.38,-250.95,4.0,36.0
1570,0.0,0.0,6.0,6.0,-192.114,-260.46,4.0,36.0
